comment_id,video_id,author_name,author_channel_id,text,likes,published_at,updated_at,is_reply,parent_id,reply_count,scraped_at
UgxJD-9DNqYNT0qTdWt4AaABAg,J52vmTBpqBs,@jattuvictor2587,,"I fall last year just because of employees someone. It happens  in Nigeria. The one way to win is be ready to sack until u get the right person.
At first u will lose customer don't get pain go gain until u get the right people the business will stand strong",0,2026-03-17T01:39:43.171323+00:00,,0,,0,2026-03-17T23:21:06.071463
Ugw1V8BB_AMcmACYse14AaABAg,J52vmTBpqBs,@solventtechnologyartsandfi6613,,Wow... I love this Genuine guy . He understands the Ghanaian system and Ghanaian hence how to help them. I appreciate this eye-opener piece you just shared Chris. Derrick you're doing a good job for us all. We appreciate ❤,0,2026-03-17T01:39:43.171319+00:00,,0,,0,2026-03-17T23:21:06.069824
Ugz5y1LUMSGo_1fJP4J4AaABAg,J52vmTBpqBs,@KusiEmmanuel-x3u,,Very powerful conversation,0,2026-03-17T01:39:43.171306+00:00,,0,,0,2026-03-17T23:21:06.050341
UgxfW58AjQM-47qnpFF4AaABAg,J52vmTBpqBs,@ariesbaby9122,,"Not only Ghana, the entire west Africa. The once you are trying to help will be the once trying to steal from you, even family members .",0,2026-03-17T01:39:43.171293+00:00,,0,,0,2026-03-17T23:21:06.065748
UgyXFUvZj5JsFpSwbf54AaABAg,J52vmTBpqBs,@Hit-Waddle,,I have really enjoyed this guest. He's just straight and truthful.,0,2026-03-17T01:39:43.171279+00:00,,0,,0,2026-03-17T23:21:06.063825
UgynFwK1-nal88j28GN4AaABAg,J52vmTBpqBs,@hardtruth-yg9ti,,How does he speak so calm,0,2026-03-17T01:39:43.171274+00:00,,0,,0,2026-03-17T23:21:06.063301
UgxxJU8Q2Poe9nPBj7Z4AaABAg,J52vmTBpqBs,@charlesawuah9717,,The finest 👌 Podcast ever for the year.  Deep insights and  experience shared. Be blessed Derrick,0,2026-03-17T01:39:43.171262+00:00,,0,,0,2026-03-17T23:21:06.048147
Ugx_4trcQIvp5Z9_JRF4AaABAg,J52vmTBpqBs,@adwoaanimahsanwu9460,,I looove this conversation… very smooth and rich as well. ❤,0,2026-03-17T01:39:43.171252+00:00,,0,,0,2026-03-17T23:21:06.043965
UgyiRPc3jB5Plrylbg54AaABAg,J52vmTBpqBs,@deboraK.afriyie,,"The time used to watch this episode was a great investment. 
I love the advice from his Vietnamese friend,""Slow is fast"" and the explanation.

The real work lies in applying the 🦈 lessons.",3,2026-03-17T01:39:42.578352+00:00,,0,,0,2026-03-17T23:21:06.034537
Ugx1QpS-d3PYngMjsaB4AaABAg,YQPc-6pfCHI,@judithakorta5140,,Woman so wise and full of wisdom. How can i connect with her. Please share her contact or email or something. I really need to talk to her.,1,2026-03-16T02:45:09.975194+00:00,,0,,0,2026-03-17T22:45:11.415491
UgwqLftO7MZtcFydnVp4AaABAg,xwLrHUwGtJM,@ajoahamamensu6915,,🎉🎉🎉🎉😊,0,2026-03-16T01:39:55.684874+00:00,,0,,0,2026-03-17T23:27:23.123112
UgwZWIlCNdCWlZm80i14AaABAg,xwLrHUwGtJM,@ethyls.sinful.script,,"I really love this lady 😍😘and the first time she appeared on my fyp , I just loved her and I've been listening and following her since. As a young teenager ,I know I will become great one day🙏😌 . THANK YOU FOR BRINGING MY GODDESS TO THIS SHOW.🫠💯 You gained a subscriber😉.",0,2026-03-16T01:39:55.023706+00:00,,0,,0,2026-03-17T23:27:23.115598
UgzjEVbGYNF2QwKGfWB4AaABAg,xwLrHUwGtJM,@GeorgeAsante-kj2od,,George George of favour packagings made it to the end,0,2026-03-16T01:39:52.852491+00:00,,0,,0,2026-03-17T23:27:23.089990
UgzjMSIeYgkM2sda1sZ4AaABAg,xwLrHUwGtJM,@ransfordanane1925,,"good interview, enjoyed to the very end. Derrick, kindly work with Ama on your appeal of free ads for small brands, could be adjusted to a different period if monthly does not help her brand, even 4x a year would go a very long way! 
thanks for this session, cheers.",0,2026-03-16T01:39:52.123910+00:00,,0,,0,2026-03-17T23:27:23.076194
Ugw21lrb_PDrxPBtHTR4AaABAg,xwLrHUwGtJM,@ayaribisacelestina6278,,I did watch to the end🤭😍. This is  soo nice 😊. Ama Burland is who she thinks she is wai😅. Periodddd💯👌,0,2026-03-16T01:39:52.123884+00:00,,0,,0,2026-03-17T23:27:23.075477
Ugxa6qzIh9omZCqqCDN4AaABAg,xwLrHUwGtJM,@Kirsten-c2r,,The lawyer part 😂😂😂😂,0,2026-03-16T01:39:52.123781+00:00,,0,,0,2026-03-17T23:27:23.066291
Ugw42zIxZEnPzs2qPOt4AaABAg,xwLrHUwGtJM,@QueenDanquah,,Adjoa Tee and Gisela next pleaseeeeeeeeeeeee,2,2026-03-16T01:39:51.486621+00:00,,0,,0,2026-03-17T23:27:23.057196
Ugy1Vbv0_k-dlq0Ni7F4AaABAg,xwLrHUwGtJM,@hafsatishaq6734,,I dont know why but i love to hear and see Ama talk,0,2026-03-16T01:39:51.486533+00:00,,0,,0,2026-03-17T23:27:23.031118
UgwJdgvWtvmhnwUX6TF4AaABAg,J52vmTBpqBs,@Kwame_tv,,Slow is fast,0,2026-03-16T01:39:45.050267+00:00,,0,,0,2026-03-17T23:21:06.108268
UgzB07tM3WLeHZG1HWN4AaABAg,J52vmTBpqBs,@Youtube1youtuber,,"You are doing a fantastic work.
This is Podcast number 2 that I have watched till the end.
I will do this with every podcast I complete until you notice me.",0,2026-03-16T01:39:44.418096+00:00,,0,,0,2026-03-17T23:21:06.101244
UgxyD9F_jkN_BdLXm854AaABAg,J52vmTBpqBs,@MuftauNashiru-ro6dz,,"Man lyk Derrick :medal-yellow-first-red:
I can watch this all day long..",0,2026-03-16T01:39:44.418041+00:00,,0,,0,2026-03-17T23:21:06.093983
UgxgXZnZ-J4cyKLHxm14AaABAg,J52vmTBpqBs,@obedsarkodie-ls4ts,,Good information,0,2026-03-16T01:39:44.418025+00:00,,0,,0,2026-03-17T23:21:06.092473
UgxdW8ujQ_XMq9CxuN14AaABAg,J52vmTBpqBs,@PriscillaBorketey-nt4to,,I made it to the end. I'm educated. Thanks,0,2026-03-16T01:39:43.810270+00:00,,0,,0,2026-03-17T23:21:06.084280
UgwtPdj18C5W_e-fA954AaABAg,J52vmTBpqBs,@enochforson1714,,I have learnt a lot from this Business Man❤,0,2026-03-16T01:39:43.810244+00:00,,0,,0,2026-03-17T23:21:06.080231
UgyFpnHTmqUpA19R1vJ4AaABAg,J52vmTBpqBs,@BruceArigye,,"amazing that I watched this from the start to the end, great lessons learned.",0,2026-03-16T01:39:43.810224+00:00,,0,,0,2026-03-17T23:21:06.077908
Ugw2IggrBZ25dFPhXrx4AaABAg,J52vmTBpqBs,@duncanadugyamera2349,,"When I tapped on the video, the holy Spirit told me to take notes",0,2026-03-16T01:39:43.171297+00:00,,0,,0,2026-03-17T23:21:06.066267
UgwBFwPEOU_0_-k4tR14AaABAg,J52vmTBpqBs,@AdelAlkaf,,"I failed in my first business and I  quit ,but  am going back  to work on my business  now, thank you Derrick and chris❤❤❤❤❤❤",1,2026-03-16T01:39:43.171243+00:00,,0,,0,2026-03-17T23:21:06.051913
UgypEzEiPPG4dgHD8C54AaABAg,J52vmTBpqBs,@the_misspee,,"A definition of listen to understand conversations. 
Thank you",2,2026-03-16T01:39:42.578447+00:00,,0,,0,2026-03-17T23:21:06.045343
UgxpKHTL-7ngzhgVpkh4AaABAg,J52vmTBpqBs,@daakyeasemnti1205,,"God richly bless you for this podcast. I remember i started  a business with all my income from NSS and the people i hired brought me to zero, then even left me in debt. I became afraid to even venture into business again but thanks to You for this insight",3,2026-03-16T01:39:42.578365+00:00,,0,,0,2026-03-17T23:21:06.039482
UgwlJsP6Zqr5JrRLVSF4AaABAg,J52vmTBpqBs,@Thegamechangereffect-su1cg,,i like how Derrick does not argue about certain issues but allows room for all ideas to be shared,2,2026-03-16T01:39:42.578358+00:00,,0,,0,2026-03-17T23:21:06.028031
Ugw0AZsRiO-OCCRwK8l4AaABAg,YQPc-6pfCHI,@kamalishola,,You are using my presidents logo Tinubu .. or it’s his program ?,0,2026-03-15T02:45:09.975242+00:00,,0,,0,2026-03-17T22:45:11.417379
UgxxZkmV5hXp7AjR8at4AaABAg,YQPc-6pfCHI,@Erikson-_-,,"1:07:17  3 verses that explain the corruption of marriage from a biblical perspective:
1. Isaiah 14: 11-14
2. Ezekiel 28: 11-14
3. Revelations 12:1-17",1,2026-03-15T02:45:08.135614+00:00,,0,,0,2026-03-17T22:45:11.390280
UgzyBGqkEw8LhrfsSbl4AaABAg,YQPc-6pfCHI,@MiszGreatBritain,,"I like her point about men and business; when they are building and they run into problems during the laborious process to become successful or make it successful, then why now can't they do the same on a human investment for a partner . and this is the sad part that men are putting in the work for tangible/worldly investments, but on us women some will not do the same work. I pray for men putting in the work to be better and build strong kingdom marriages.",0,2026-03-15T02:45:07.520800+00:00,,0,,0,2026-03-17T22:45:11.382778
UgzRc1ahYJ1wGI3SKtZ4AaABAg,xwLrHUwGtJM,@naaopoku,,Boring for me if you say like like like in almost every sentence,0,2026-03-15T01:39:58.860078+00:00,,0,,0,2026-03-17T23:27:23.159552
UgyPNFgj_a9DVI8c5gF4AaABAg,xwLrHUwGtJM,@naaopoku,,"She doesn't say one complete sentence without ""like like""",0,2026-03-15T01:39:58.858407+00:00,,0,,0,2026-03-17T23:27:23.156258
UgxUME1hktxGxUxWtL94AaABAg,xwLrHUwGtJM,@MERELAC_88fx,,mary star international school ... i miss that school,0,2026-03-15T01:39:52.852500+00:00,,0,,0,2026-03-17T23:27:23.090510
UgzziBhYYzi8FC3utmd4AaABAg,xwLrHUwGtJM,@SagoeElizabeth,,Hmm very inspiring and motivational,0,2026-03-15T01:39:52.852432+00:00,,0,,0,2026-03-17T23:27:23.087188
UgyUblWpEHZ5AovH9jJ4AaABAg,xwLrHUwGtJM,@meraldadaisy,,Inspirational ❤,0,2026-03-15T01:39:52.852388+00:00,,0,,0,2026-03-17T23:27:23.084687
Ugx6-ZPQd4xIVGeXPhJ4AaABAg,xwLrHUwGtJM,@NoellaPerkins1492,,Very Educative podcast,0,2026-03-15T01:39:52.852339+00:00,,0,,0,2026-03-17T23:27:23.082146
UgyE1GUBoZDhL08Dd254AaABAg,xwLrHUwGtJM,@wilheminaessuman8541,,"Amazing interview, I loved every bit of it. I would love to join the connected mind masterclass.",0,2026-03-15T01:39:52.123859+00:00,,0,,0,2026-03-17T23:27:23.072652
UgzaubY2gqkOqf73DOJ4AaABAg,xwLrHUwGtJM,@GloriaBuckman,,"Not the interviewee interviewing the interviewer 😄 Nana Aba brought me back here; ""Ama"" made me stay ❤ You're doing a great job with Konnected Minds, Derrick. Here’s to seeing more women on the pod 🥂",2,2026-03-15T01:39:50.214666+00:00,,0,,0,2026-03-17T23:27:23.006554
UgyLeqoRCNjchy9Sqjd4AaABAg,J52vmTBpqBs,@theokorley2086,,😂 who fears money ma guy eeeeiii,0,2026-03-15T01:39:45.050199+00:00,,0,,0,2026-03-17T23:21:06.109285
UgxNE4e9RrefldDpLot4AaABAg,J52vmTBpqBs,@abdulaiyakubu7942,,"56:35 Even God have issues. Preachers arise to solve God's problems.
Never had it clearer why religion is a business 😂",2,2026-03-15T01:39:45.050192+00:00,,0,,0,2026-03-17T23:21:06.108856
UgyENKLZQugE6WFPiEJ4AaABAg,J52vmTBpqBs,@JamesBond-d1g3v,,Hello Sir ! How can we get the Ohemaa rice ? Any contact available ?,0,2026-03-15T01:39:45.050090+00:00,,0,,0,2026-03-17T23:21:06.105143
UgyVUlmWpY20vALAW-x4AaABAg,J52vmTBpqBs,@anthonyabbot7618,,"So how is MTN and co able to manage Ghanaian employees in Ghana?

What’s different with them?",0,2026-03-15T01:39:45.049920+00:00,,0,,0,2026-03-17T23:21:06.103532
Ugw6uP5hAkpBt9lpnJ94AaABAg,J52vmTBpqBs,@JeffAfflo,,I made it to the end,0,2026-03-15T01:39:44.418091+00:00,,0,,0,2026-03-17T23:21:06.100573
UgxjdX1mh0dTzEE_vWZ4AaABAg,J52vmTBpqBs,@vexxmoney,,Agric commodity trading is good business,1,2026-03-15T01:39:44.418071+00:00,,0,,0,2026-03-17T23:21:06.098692
Ugw5tcKaWrCS5BgeQJl4AaABAg,J52vmTBpqBs,@1footballtheatre,,Powerful 🎉,0,2026-03-15T01:39:44.418066+00:00,,0,,0,2026-03-17T23:21:06.098006
Ugxzttl1wr_WDqsrxH14AaABAg,J52vmTBpqBs,@NathanielKenaston,,I like his outlook on life and has a vision for Ghana but he also is limited by the treatment from Ghanaians in regards to respect and honesty,0,2026-03-15T01:39:44.418051+00:00,,0,,0,2026-03-17T23:21:06.095262
UgwM-SZBDUr8i9yBgZd4AaABAg,J52vmTBpqBs,@OdisikaKwabenaAmankwah,,The Gospel must be preach Derrick ❤❤❤I I'm present today too,0,2026-03-15T01:39:44.418046+00:00,,0,,0,2026-03-17T23:21:06.094516
UgwjIC8CMQ4yf3WyrsF4AaABAg,J52vmTBpqBs,@thinkbeforeinvestwithphilip,,I think that DNA in most Ghanaian and what they did to our Legend Dr Kwame Nkrumah,0,2026-03-15T01:39:44.418035+00:00,,0,,0,2026-03-17T23:21:06.093409
UgzizIPVl4BpAIFcaIB4AaABAg,J52vmTBpqBs,@Stay_tuned-11,,Brilliant conversation!,0,2026-03-15T01:39:44.418019+00:00,,0,,0,2026-03-17T23:21:06.091935
UgyMwCW1EI5xcTlU8a94AaABAg,J52vmTBpqBs,@JusticeAmparbengkyeremeh,,I know him personally. He's real and business minded. Zen. 😊,0,2026-03-15T01:39:44.417996+00:00,,0,,0,2026-03-17T23:21:06.089892
UgwouSV0vgCU0nPqMWF4AaABAg,J52vmTBpqBs,@Kwabenatrustee1,,"i have to trust myself
go out surround yourself with sharks 
go find someone who have something",2,2026-03-15T01:39:44.417938+00:00,,0,,0,2026-03-17T23:21:06.090346
Ugy1GsKC9fcxOVn6dDp4AaABAg,J52vmTBpqBs,@gyan_wayo,,Thanks for this one. It's one of the Best ❤❤❤❤,0,2026-03-15T01:39:43.810354+00:00,,0,,0,2026-03-17T23:21:06.088715
Ugw46yk8RovBt214oOh4AaABAg,J52vmTBpqBs,@brainystv,,I personally think that the typical Ghanaian would want to make profits of about a 50 to 150%. And that doesn’t also help them themselves.,1,2026-03-15T01:39:43.810346+00:00,,0,,0,2026-03-17T23:21:06.087376
Ugz_13T0e3qHXi2WDy94AaABAg,J52vmTBpqBs,@joshuaasante3892,,"Boss man, God Richly Bless you for not aboundening Ghana. Thank you very much.",0,2026-03-15T01:39:43.810326+00:00,,0,,0,2026-03-17T23:21:06.087806
UgwNAEBTGHSGP5BkTwJ4AaABAg,J52vmTBpqBs,@dorisdoe7463,,"This is so inspiring, thank you for sharing 🙏❤️",0,2026-03-15T01:39:43.810308+00:00,,0,,0,2026-03-17T23:21:06.086259
UgwgJ5rx-Vz7vV-LcId4AaABAg,J52vmTBpqBs,@Morbex-media,,Different whole level ❤,1,2026-03-15T01:39:43.810290+00:00,,0,,0,2026-03-17T23:21:06.085323
Ugxj6pjlYrbePH9swQp4AaABAg,J52vmTBpqBs,@stephenahiadeke8158,,It's worth watching and listening. Thank you.,0,2026-03-15T01:39:43.810279+00:00,,0,,0,2026-03-17T23:21:06.084780
UgwHObHyOB7a_ZWwcw94AaABAg,J52vmTBpqBs,@Inst.Wisdom,,"Wow 
This is amazing; I have made it to the end.",1,2026-03-15T01:39:43.810236+00:00,,0,,0,2026-03-17T23:21:06.078621
Ugz0Jm2l2YXmZ-k9HeF4AaABAg,J52vmTBpqBs,@okfranEdu,,Great work piece. God bless you all. Very inspiring,2,2026-03-15T01:39:43.810190+00:00,,0,,0,2026-03-17T23:21:06.076694
UgzPATseTurYq0w9LkB4AaABAg,J52vmTBpqBs,@Ssalvationdiaries,,"Beautiful, I see myself on this podcast 😊",2,2026-03-15T01:39:43.171301+00:00,,0,,0,2026-03-17T23:21:06.066812
UgwalfaXXzkpeyqyLpN4AaABAg,J52vmTBpqBs,@EmmanuelOppong-z3b,,I clearly didn't waste my time on this...I got a great value...Thank you Konnected minds podcast....,1,2026-03-15T01:39:43.171289+00:00,,0,,0,2026-03-17T23:21:06.065180
UgyfmJFRa9jnHBZLPiN4AaABAg,J52vmTBpqBs,@mawukodossa6627,,It was a very insightful conversation,6,2026-03-15T01:39:42.578440+00:00,,0,,0,2026-03-17T23:21:06.036691
Ugzxrs5JQo6Ftqbbcl54AaABAg,J52vmTBpqBs,@florencejohnson6788,,"Wow,I totally enjoyed this episode. I've learnt real life lessons from him and surely passing it on. God bless you both.🇬🇭💯🙏",3,2026-03-15T01:39:42.578426+00:00,,0,,0,2026-03-17T23:21:06.057610
UgyjeeZVMCQnzQLaRgh4AaABAg,J52vmTBpqBs,@Sirwitty98,,"I like the fact that he said there’s a problem with every winner and if you find solution to the problem then boom you buy your way out. There’s a hunger drive of every young man who stays or live with the grandparents, they are the only people who believe in you more than you believe in yourself.",1,2026-03-15T01:39:42.578412+00:00,,0,,0,2026-03-17T23:21:06.055693
UgwYSXUlxj5BMtVNV0Z4AaABAg,J52vmTBpqBs,@wondersolomon4437,,"I love this dude, very calm and collected, no imposing rants",2,2026-03-15T01:39:42.578405+00:00,,0,,0,2026-03-17T23:21:06.031651
Ugyl1o1pZGCgpLH-B0l4AaABAg,J52vmTBpqBs,@wisdomgeoffrey8665,,"I like that ""This is no Add"" part .....lol that's an add indirectly",4,2026-03-15T01:39:42.578398+00:00,,0,,0,2026-03-17T23:21:06.028797
UgzpyW0YcFbqLTgHTht4AaABAg,J52vmTBpqBs,@smithsenior,,"Derrick, this interview is one of the best I’ve watched in 2026. You’re truly a great guy.",3,2026-03-15T01:39:42.578392+00:00,,0,,0,2026-03-17T23:21:06.030858
Ugzl8MqMf9Qi7c_Ndl54AaABAg,J52vmTBpqBs,@joashataakorerkpa151,,"The politicians who are supposed to initiate support for local producers are the importers, why will they support local producers who are their competitors?!!!!

My dad in 2012 lost 40 hectares of rice to bushfire in Kintampo all because there was no combine harvestor. Guess what, the gov who supplied fertilizers even demanded for a paycheque knowing it was a disaster. 

Will we sit and watch for importation to be impossible because of global issues before we wake up as Ghanaians??

Canada relied on US for trade over years. Today with just one bite from Trump as a trading partner, the damage is not fathomable. 

This issue you just discussed is the most complex business issue in Gh now.",12,2026-03-15T01:39:42.578338+00:00,,0,,0,2026-03-17T23:21:06.041481
Ugy3wCrfRei1J-UnUIF4AaABAg,J52vmTBpqBs,@axhamzautomobils3609,,"My brother owned a pharmaceutical company, and he liked sacking his employees. I thought he was the problem until one day he employed me at the workplace. He was not around most of the time, and trust me, I wished to sack all the employees and re-employ new ones… Herh! Right now I’m comfortable firing employees—sack them until you get the real ones. No compromise!!",23,2026-03-15T01:39:42.578331+00:00,,0,,0,2026-03-17T23:21:06.038704
UgyPBd23YTQ6uMlk6fN4AaABAg,xwLrHUwGtJM,@fuseiniadama1811,,"This life eeh
While people have responsibilities others have an advantage",0,2026-03-14T01:39:55.684862+00:00,,0,,0,2026-03-17T23:27:23.139286
Ugx6VloZ_ZKg7sO9X6Z4AaABAg,xwLrHUwGtJM,@MawuenaGalley,,"Really beautiful interview there. I love her interesting personality, humor kakra, smartness and frankness nsu.she helped keep the interview very nature and simple. You did a wonderful job bringing her and getting stuffs out of her. She really looks pretty like my big sister and sounds soooo much like me. Go girl, i will come for my empowerment cash sharp sharp.",1,2026-03-14T01:39:52.123831+00:00,,0,,0,2026-03-17T23:27:23.071141
UgwFiwixJTiv4N1hEzh4AaABAg,xwLrHUwGtJM,@baafimainoo,,I stayed to he end and i did enjoy this motivating episodes.,0,2026-03-14T01:39:51.486704+00:00,,0,,0,2026-03-17T23:27:23.061754
Ugzduq4lBzPPfRo21EV4AaABAg,xwLrHUwGtJM,@opulenceafful2756,,"Please interview Maame Nyarko of Ayewamu By Jane. She is so inspiring, she is doing very well with her business. I will love to hear her story.",1,2026-03-14T01:39:50.832541+00:00,,0,,0,2026-03-17T23:27:23.026696
UgwY2TXZ0kN3qVJOdOB4AaABAg,J52vmTBpqBs,@sefiamoryawkufoalor4592,,"Zen on the show and Zen in the book he recommended........ Is ""Zen"" his real name? Or did he adopt it from the book for a special reason? 
He is an inspiration. God bless him",2,2026-03-14T01:39:45.050234+00:00,,0,,0,2026-03-17T23:21:06.112498
Ugzw1NJ7bkr_5K3QT_p4AaABAg,J52vmTBpqBs,@gideonaidoo9604,,"Hmmmm, I have been watching many episodes of Connected Minds, but this one is mind-blowing🤩",3,2026-03-14T01:39:45.050227+00:00,,0,,0,2026-03-17T23:21:06.111812
