comment_id,video_id,author_name,author_channel_id,text,likes,published_at,updated_at,is_reply,parent_id,reply_count,scraped_at
UgywDmXlbhAEI7OiG-h4AaABAg,xcXfcXJvMXg,@Scooby-Jew81,,This proves 20 years wasted!,0,2026-03-18T03:23:34.619171+00:00,,0,,0,2026-03-17T23:51:38.371236
Ugw0W-nc0oEQcxNX7t94AaABAg,xcXfcXJvMXg,@mia01aktm,,"Thank you for this amazing insight Prof. RP your knowledge is invaluable, how blessed are your students ✨️
'Chaos kid' 😂 
Absolutely true! 💯💯
I look forward to your follow-up interview with RP in future Steven and keep up the fabulous guests and topics 😃",0,2026-03-18T03:21:18.072467+00:00,,0,,0,2026-03-17T23:51:38.215815
Ugz7JUt5DktmemsiIV54AaABAg,e9dljIL4rBk,@Marian241,,"Me suscribo cada vez que entro, pero siempre desaparece la suscripción y tengo que suscribirme de nuevo",0,2026-03-18T03:19:10.668116+00:00,,0,,0,2026-03-17T23:52:24.034751
UgzDfGrfLL01gAdSiBZ4AaABAg,nrwNSSyKuD4,@pdurkim,,Small correction: Simon of Cyrene helped Jesus carry the cross. Joseph of Arimathea was responsible for the tomb and burial of Jesus. Shoutout to my wife for calling it out 😂,1,2026-03-18T03:14:47.709222+00:00,,0,,0,2026-03-17T23:52:00.893640
UgygGKLirIvIADxbXVN4AaABAg,xcXfcXJvMXg,@JaneThorson-dm3ev,,Wasn't trump on tape showing this war plan?,0,2026-03-18T03:13:34.619098+00:00,,0,,0,2026-03-17T23:51:38.369253
Ugz-WDuYoTRVzHDYxul4AaABAg,fpETS6q1Hww,@rohitmanaktala,,"Two things: 1) Would you hire an AI instead of a doctor/lawyer/engineer or one that uses AI to give you better results? 2) If everyone loses jobs, then nobody can afford anything, which means plumbers will earn less as well",0,2026-03-18T03:13:11.402566+00:00,,0,,0,2026-03-17T23:51:12.972201
UgylDiDj8Wu7KvoP2wp4AaABAg,fpETS6q1Hww,@olema4994,,Robots' dexterity is increasing drastically and will soon be superior to humans. Plus they can have cameras on their hands. How will they replace surgeons but not plumbers,0,2026-03-18T03:12:08.038029+00:00,,0,,0,2026-03-17T23:51:12.950540
Ugx_LfY6UpHmkmkexdd4AaABAg,xcXfcXJvMXg,@TasaB-c8p,,"Wow, 1 million in Arms.....Just like the US. 🤔 Hmmmm",0,2026-03-18T03:09:37.437314+00:00,,0,,0,2026-03-17T23:51:38.400579
UgwKRuEmlxU9DXyEjHZ4AaABAg,fpETS6q1Hww,@philliptheceo,,"Great episode with an insightful conversation, it’s exciting to see the new era the world is coming to and the potential possibilities that’ll be fulfilled!🔥",0,2026-03-18T02:58:58.568454+00:00,,0,,0,2026-03-17T23:51:12.829541
Ugz4qg-ozX3y5h62Dc54AaABAg,xcXfcXJvMXg,@K.B.S-nt6kl,,"whats the point of an advisor, if youre not going to listen to them?",0,2026-03-18T02:57:34.619300+00:00,,0,,0,2026-03-17T23:51:38.375327
Ugx9oyTboHyY6r-RrIl4AaABAg,xcXfcXJvMXg,@TasaB-c8p,,Maybe he's happy because of all the work he did and now ppl are finally paying attention?,0,2026-03-18T02:55:18.756524+00:00,,0,,0,2026-03-17T23:51:38.222047
UgwiItojajU3-3lWM5N4AaABAg,e9dljIL4rBk,@leonjones-henry4646,,"now we will have different  Ai's competing, whos Ai will come out on top ... currently chinas Ai is the best with russia in second whats scary is they are using ai in war to make decisions",0,2026-03-18T02:52:21.177216+00:00,,0,,0,2026-03-17T23:52:24.171713
UgyEqRIFVMZ2dTPCyJ14AaABAg,e9dljIL4rBk,@remzdar6786,,The woman’s voice is sooo soothing 😭😂 I could fall asleep 😭,0,2026-03-18T02:52:06.968101+00:00,,0,,0,2026-03-17T23:52:23.973548
UgwauQ-7b_0sVUYaQ5B4AaABAg,e9dljIL4rBk,@siago-c7w,,"I've always respected Bustamante, but this is the only thing I've ever seen him in where I actually liked him. Also Annie is always a treasure.",0,2026-03-18T02:52:06.967970+00:00,,0,,0,2026-03-17T23:52:23.970490
Ugx1MgYDnOB44KTDx294AaABAg,nrwNSSyKuD4,@Nasdaq77777,,Thank you. Jesus is everything ! God bless all of you ! I love you my lord !,0,2026-03-18T02:51:48.432652+00:00,,0,,0,2026-03-17T23:52:00.902868
UgwT6BP-XGL3N7f4QXl4AaABAg,xcXfcXJvMXg,@MattyPuff.,,"""and so what do you then push to do? Get rid of all the people"", ""so genocide?"", ""I don't wanna use those terms...""  why not? that's what getting rid of all the people is... call it how it is dude. 1:04:19",0,2026-03-18T02:51:36.742599+00:00,,0,,0,2026-03-17T23:51:38.393166
UgxYsatAu0g24ZUd6dt4AaABAg,xcXfcXJvMXg,@Revertontheroad,,How much did they pay you for this episode?,0,2026-03-18T02:51:34.619265+00:00,,0,,0,2026-03-17T23:51:38.374041
UgwVeLcGprGdeMro7Ot4AaABAg,xcXfcXJvMXg,@Pludplug,,brought to you by Vault-Tec,0,2026-03-18T02:51:33.736039+00:00,,0,,0,2026-03-17T23:51:38.363650
UgxsS0sQM0Zfk4sdbRl4AaABAg,xcXfcXJvMXg,@jacobcraig2891,,"Wow, the bullshit never ends. Who is going to war against us?",0,2026-03-18T02:51:33.736026+00:00,,0,,0,2026-03-17T23:51:38.363222
UgyE9yPlXM3B6c_Ip5R4AaABAg,xcXfcXJvMXg,@seanputnam4902,,"This guy seems very proud of his little cards and singular methodology of the progression of conflict.  He's kind of a dinosaur of the last generation.  

He didn't predict the post unipolar world of  post-american singular power in 2009.  We kinda knew that starting in 2008.  He just recognized and published on it.  What he now fails to recognize is that his 3 stage model is outdated.  He is so locked into seeing ""stage 3"" or give up as the only options.  We will see if Trump's strategy of striking and extracting works.  But it's clear that he is not looking to toppel and reestablish a new regime.  He's willing to hit Iran and hit again until the Iranian people can achieve victory or whoever takes over accepts that nuclear ambition and sponsoring terror are hazardous to your regime.",0,2026-03-18T02:51:33.736000+00:00,,0,,0,2026-03-17T23:51:38.362497
UgwcB9Gg48gWSGL4EPh4AaABAg,xcXfcXJvMXg,@Andrew25-z4w,,More worried about Israel using the ☢️then Iran,1,2026-03-18T02:51:32.965913+00:00,,0,,0,2026-03-17T23:51:38.358035
Ugy04Y_fvLjRPVx2U9p4AaABAg,xcXfcXJvMXg,@alanlugiai,,Someone explains me why USA/Israel bombing Iran is called war…but when is Iran attacking USA/Israel is called “terroristick attack”?!,0,2026-03-18T02:51:23.595841+00:00,,0,,0,2026-03-17T23:51:38.280977
UgwqOkagf4Hwek1WdtF4AaABAg,xcXfcXJvMXg,@RickDiezel,,jiang xueqin Needs to Be Interviewed Sir!!!!!!,1,2026-03-18T02:51:22.515862+00:00,,0,,0,2026-03-17T23:51:38.272936
Ugzylx-QxHF3LvPPrMF4AaABAg,xcXfcXJvMXg,@PaytonYoungblood,,Hearing politics without hearing politics. How lovely haha,0,2026-03-18T02:51:18.756635+00:00,,0,,0,2026-03-17T23:51:38.227325
Ugwp8Xn9xcitRnRbVVd4AaABAg,fpETS6q1Hww,@earthmovingMike,,Im sick of nerds and ai and computers. Learn a trade and you'll be good for a long time. I was right about the the early 2000s and how everyone needs to go to college.  No they dont. I win.,1,2026-03-18T02:51:12.145952+00:00,,0,,0,2026-03-17T23:51:12.986503
UgyuvrqxygXjLYP24HV4AaABAg,fpETS6q1Hww,@RussellJulian-uv1mi,,"As an owner of a plumbing company, I don’t recommend it for everyone and I know most men today aren’t capable .  It’s not only extremely physical , its always long days, countless hours and very uncomfortable and super technical.  And you have to be good with people if you’re doing residential … 
…It’s worth  it though. 

I took apart a main building drain today and put it all back together and it was fkn gross for even me. 
I had gloves on and gagged for a minute ..: stuffed some paper towels in the pipe while I worked and got after it 

I made 1500 off that one project and it took me 3 hours.",0,2026-03-18T02:51:12.145913+00:00,,0,,0,2026-03-17T23:51:12.982081
UgwNRhYt5epA8NP8iEF4AaABAg,fpETS6q1Hww,@Soljarag5,,Everyone can't be an entrepreneur,1,2026-03-18T02:51:10.086692+00:00,,0,,0,2026-03-17T23:51:12.958507
Ugxol9utTwFRlR3TulN4AaABAg,fpETS6q1Hww,@zaevma,,"Why is he comparing AI Factories which are supercomputers to an iPhone? It does not just get changed every 3-4 years as he is saying. I would say, new servers are built on top of the current deployments which will then be used for inferencing jobs.",0,2026-03-18T02:51:08.038074+00:00,,0,,0,2026-03-17T23:51:12.952283
UgwcMBdAPQWPnQ82o4J4AaABAg,fpETS6q1Hww,@SaraDela-w5c,,Businesses are not accepting usa cash in usa 😢,0,2026-03-18T02:51:07.327180+00:00,,0,,0,2026-03-17T23:51:12.944196
UgxVigQyBfK-IT7VGgB4AaABAg,fpETS6q1Hww,@dockterperoxide1768,,"Or... and I know this is almost impossible to image, but hear me out... What if we find some people to work on making computers smaller and more efficient. 🙄",0,2026-03-18T02:51:06.711814+00:00,,0,,0,2026-03-17T23:51:12.932064
Ugw0P2zxBf7E8f0-5Kx4AaABAg,fpETS6q1Hww,@sharethelove9316,,soo is the economy cracking down this year >?,0,2026-03-18T02:51:05.372640+00:00,,0,,0,2026-03-17T23:51:12.919753
UgwgIwRrZS3dNGMr0Vx4AaABAg,fpETS6q1Hww,@DLK-MusicStudio,,"Those dancing robot videos aren’t real autonomy, they’re choreographed demos. They rely on pre-programmed movement, controlled environments, and sometimes remote oversight. It looks impressive, but it’s not a robot thinking or operating independently. No country, China, the US, or anyone else, is close to replacing humans in real-world jobs yet.",1,2026-03-18T02:51:04.735281+00:00,,0,,0,2026-03-17T23:51:12.905942
UgzAFwWe6hSEhnWcZTl4AaABAg,fpETS6q1Hww,@Brent-e7x,,Right touch the hot plate love that nothing is for free responsibility is free.,0,2026-03-18T02:51:04.102140+00:00,,0,,0,2026-03-17T23:51:12.901676
Ugwj-tJVf-bkeB05ZDZ4AaABAg,fpETS6q1Hww,@Bill-z1z,,I just love this channel. Thanks,0,2026-03-18T02:51:04.102121+00:00,,0,,0,2026-03-17T23:51:12.900977
UgzhfgO8_g-eJ9x63w54AaABAg,fpETS6q1Hww,@KomitLive,,"As someone from New York, I’ve gotta push back on this a bit because the framing here is misleading.

The idea that NYC is “suddenly taxing people because millionaires are leaving” isn’t actually what’s happening.

The proposed tax increases were part of Zohran Mamdani’s policy direction from the start — they weren’t a reaction to wealthy people leaving. At the same time, the city is dealing with a very real budget deficit (in the billions), which is a major driver behind these proposals.

There’s also been discussion from the current administration about financial gaps and costs carried over from the previous one — so this isn’t some sudden panic move, it’s a mix of pre-planned policy + budget pressure.

The “millionaires are leaving” angle is more of a debated economic opinion, not the factual reason behind current tax policy.

Important distinction, because those are two very different narratives.",0,2026-03-18T02:51:02.034413+00:00,,0,,0,2026-03-17T23:51:12.872537
UgzKhhRHZEnXNFrhDRR4AaABAg,fpETS6q1Hww,@JessicaA507,,One of my fav episodes. He has grown a lot over the years,0,2026-03-18T02:50:59.946141+00:00,,0,,0,2026-03-17T23:51:12.852417
Ugzhx36xrQZc8oPot9p4AaABAg,fpETS6q1Hww,@rasi_rawss,,"""Some of my favorite stuff to watch is AI"".   Whoa... Just like my boomer parents.",0,2026-03-18T02:50:57.232377+00:00,,0,,0,2026-03-17T23:51:12.810996
UgzD1iW5VQdCIQmxVyR4AaABAg,fpETS6q1Hww,@dlee9547,,This Daniel Priestley is a very intelligent man .. very good guest,1,2026-03-18T02:50:56.486496+00:00,,0,,0,2026-03-17T23:51:12.804981
UgysDYf-42cx6IRrw0x4AaABAg,fpETS6q1Hww,@AlexanderSpencerCPA,,The emphasis on human experience and personal branding as a competitive edge in an AI-driven world really stands out.,0,2026-03-18T02:50:56.486406+00:00,,0,,0,2026-03-17T23:51:12.800915
UgzuvQnX4iterskI5ch4AaABAg,t38LbMVoPCs,@ReV-te4gk,,7:30 wh o else would make such things..,0,2026-03-18T01:52:41.395292+00:00,,0,,0,2026-03-17T23:52:48.062101
UgwW_zxsCzVk5myGC2l4AaABAg,e9dljIL4rBk,@leonjones-henry4646,,"this started from the 1950's with churchill and the cia, the current regime was implemented by america...why does iran hate america ??? but the so called historian didn't mention it",0,2026-03-18T01:52:23.938791+00:00,,0,,0,2026-03-17T23:52:24.217913
Ugznrnd8nl500NCsCSZ4AaABAg,e9dljIL4rBk,@leonjones-henry4646,,40 trillion in debt and people stopped using the usd as the standard to by oil ...BRICS would of bankrupted america and if European countries sell american bonds its over buddy,0,2026-03-18T01:52:23.938689+00:00,,0,,0,2026-03-17T23:52:24.213619
UgxQmppdVF7s1kr6TYx4AaABAg,e9dljIL4rBk,@techenthusiast-7,,"1:23:54 that was a perfect verify before trust assessment.

Visually, he's looking at the fringe edges of Venn diagram sets and where they may actually commonly intersect.

That's as logical as you could possibly be, especially if his assessment takes actions into account as much as their supposed expressed thoughts. 

In his world, it can mean life or death for him and others.

Now imagine how different our world might be if half the population everywhere used that kind of critical thinking.",0,2026-03-18T01:52:13.635938+00:00,,0,,0,2026-03-17T23:52:24.068904
Ugz2z28OP7k6Bd3T-1p4AaABAg,e9dljIL4rBk,@LuvSundra,,"@thediaryofaceo
I really enjoyed this roundtable. Please do more!",0,2026-03-18T01:52:06.968144+00:00,,0,,0,2026-03-17T23:52:23.976644
UgyjDRviArgEx8ClvJx4AaABAg,nrwNSSyKuD4,@catniece_everdeenl1553,,It'd be interesting if he brought up the No1 Islam Expert or the No1 Judaism expert,0,2026-03-18T01:51:58.765087+00:00,,0,,0,2026-03-17T23:52:01.019231
UgzdJOLLaiT8Xvr4VR14AaABAg,nrwNSSyKuD4,@05sush05,,"❤❤❤❤❤❤ THIS is by far my favourite episode !!! To God be the glory, great things he has done🙌🙌🙌🙌🙌🙌. I pray that this episode will lead many people to know Jesus ❤️",0,2026-03-18T01:51:46.277118+00:00,,0,,0,2026-03-17T23:52:00.879437
UgzpkaBngBHNEbtBP4F4AaABAg,nrwNSSyKuD4,@ljaycee,,Christian here! There is a worldwide Christian revival. Praise Jesus! Praise the Lord who sits on the throne most high!,0,2026-03-18T01:51:46.277083+00:00,,0,,0,2026-03-17T23:52:00.878049
UgzvcE7QZjk5Mf-Yhap4AaABAg,xcXfcXJvMXg,@brianvelasquez4376,,Bring Prof Jiang,0,2026-03-18T01:51:37.437479+00:00,,0,,0,2026-03-17T23:51:38.407372
UgzE-fmLkAP3uDzzwbl4AaABAg,xcXfcXJvMXg,@martinbernard-vp6zv,,"Bottom line , you have a moron in the office that has destabilized the whole world.",0,2026-03-18T01:51:36.742701+00:00,,0,,0,2026-03-17T23:51:38.396037
Ugyah9vrIzyOmQE8Lzh4AaABAg,xcXfcXJvMXg,@studioaureal,,"So what he’s saying is Iran doesn’t have nuclear weapons and their previous leader had a Fatwa or religious rule to not build nuclear weapons… so they kill this guy to render that Fatwa useless, and then starts bombing Iran further to give them a reason to build a nuclear bomb? So they created the problem in the first place to legitimise their actions. That is vile.",0,2026-03-18T01:51:36.742680+00:00,,0,,0,2026-03-17T23:51:38.395321
UgzKxgmDOapww5GGgpF4AaABAg,xcXfcXJvMXg,@mossontube-t9b,,"The Iranian people, who by a vast majority are against the regime, are a major factor in all of this, and you can't just talk as if they do not exist or do not have agency.  Furthermore, there are forces of opposition from outside and inside Iran who would be willing to cooperate with the U.S on the enriched uranium issue.  So, without considering these factors, this entire debate feels pretty weak...",0,2026-03-18T01:51:36.742670+00:00,,0,,0,2026-03-17T23:51:38.394976
Ugw_yVdVDbd3mNzpYDp4AaABAg,xcXfcXJvMXg,@EasyWayInvestor,,I am Persian. I can’t believe you would have this nutcase on your show and actually believe a word he is saying.,0,2026-03-18T01:51:36.742508+00:00,,0,,0,2026-03-17T23:51:38.392488
UgyVP8bCCaAd_UtOgWt4AaABAg,xcXfcXJvMXg,@motoqueiragem,,Bring professor Jiang 🎉🎉🎉🎉,0,2026-03-18T01:51:36.038260+00:00,,0,,0,2026-03-17T23:51:38.387031
Ugw182NU1TYGlvcamh94AaABAg,xcXfcXJvMXg,@micahwallace5914,,"My assumption is he was behind Obama’s Iran deal, and Trump fired him after realizing he had no idea what he was doing.",0,2026-03-18T01:51:33.735955+00:00,,0,,0,2026-03-17T23:51:38.361460
UgxFnGsI-j8a_d3b_qh4AaABAg,xcXfcXJvMXg,@davidabel9320,,"CHE , CUIDADO CON DIMONA , EL MENSAJE FUE CLARISIMO ....",0,2026-03-18T01:51:32.260380+00:00,,0,,0,2026-03-17T23:51:38.348900
UgxuJf7vOI6-FMvxuM14AaABAg,xcXfcXJvMXg,@Bo.shay3,,"22:43 
I’m from Saudi Arabia 🇸🇦and this is not true they didn’t hit shit !
Stop laying on our behalf …",1,2026-03-18T01:51:30.585506+00:00,,0,,0,2026-03-17T23:51:38.336639
UgxB-srpkicSD-DUvf54AaABAg,xcXfcXJvMXg,@richardsimms-v4n,,"The Professor is an excellent source of good information 
RS. Canada",1,2026-03-18T01:51:22.515841+00:00,,0,,0,2026-03-17T23:51:38.272216
UgzrFu4firtuBWKE-wp4AaABAg,xcXfcXJvMXg,@alanvardy4030,,I hope your guest will be heard by the decision makers  in Washington.,0,2026-03-18T01:51:21.710804+00:00,,0,,0,2026-03-17T23:51:38.264772
Ugzo2Kul0XjLZpS2wlV4AaABAg,xcXfcXJvMXg,@VictorGonzalez-wo5pv,,The expert's analysis does not consider that an Iranian attack on US territory with fatal consequences would unite Americans to start a war to destroy Iran.,0,2026-03-18T01:51:19.448589+00:00,,0,,0,2026-03-17T23:51:38.231599
Ugy8a0ISsoL5Q3jU9tV4AaABAg,fpETS6q1Hww,@seascape1016,,Plumbing is a job that you will need. They have to be licensed and they pay for Insurance and Liability Insurance. In the state of Texas you also have to be fingerprinted. Why do people assume that they should work for free. It’s often a dangerous and nasty job. They have bills and rent to pay also.,0,2026-03-18T01:51:12.753743+00:00,,0,,0,2026-03-17T23:51:12.994185
UgzI4CMb2-RH3lpaus14AaABAg,fpETS6q1Hww,@IvanCarosati,,"See I, Robot for predictions.",0,2026-03-18T01:51:10.086782+00:00,,0,,0,2026-03-17T23:51:12.961858
UgxKAyXRpRkFFeyLMAR4AaABAg,fpETS6q1Hww,@allyomeally-watson3285,,"What about accommodation, everyone needs a home.",0,2026-03-18T01:51:10.086771+00:00,,0,,0,2026-03-17T23:51:12.961511
UgzZMX4Pl7Od4pKIQDx4AaABAg,fpETS6q1Hww,@joshuamclucas5671,,21:20 - VRIO Analysis,0,2026-03-18T01:51:10.086653+00:00,,0,,0,2026-03-17T23:51:12.957458
UgyoOxQI7zCdoG59HB14AaABAg,fpETS6q1Hww,@PrachiKhadke,,"Considering that the speaker thinks that the cost of AI will catch up with us, I wonder if we would end up prioritizing what gets to use AI and what can be done by humans instead in order to save on costs in the long run.",0,2026-03-18T01:51:05.372548+00:00,,0,,0,2026-03-17T23:51:12.915553
UgyCCO6-osqdGSZcyWd4AaABAg,fpETS6q1Hww,@gymethos,,"History shows that every major shift—from horse and buggy to motor vehicles, and from boats to airplanes—initially caused nerves. While those transitions caused short-term economic friction, they ultimately created far more jobs than they destroyed.
AI is no different. We’ll likely see a brief economic dip as roles shift, but the technology will pave the way for entirely new industries and opportunities. Jobs will be lost, but even more will be created. We’ve seen this script before; it's just the next chapter of progress.",0,2026-03-18T01:51:05.372486+00:00,,0,,0,2026-03-17T23:51:12.913402
Ugx4zpROfsD5wD55_SB4AaABAg,fpETS6q1Hww,@sulay7079,,How do u solve the budget short fall in NYC? 🙄,0,2026-03-18T01:51:04.102194+00:00,,0,,0,2026-03-17T23:51:12.904164
Ugx2CfUe51HuKoOMIA14AaABAg,fpETS6q1Hww,@Earth2Economy,,That's already happening. When you go to a conference they have their own app for that event.,0,2026-03-18T01:51:02.845383+00:00,,0,,0,2026-03-17T23:51:12.884263
UgzB9wT5WX3hksdzI-94AaABAg,fpETS6q1Hww,@Tim2025-f5z,,"Interesting episode. I thought the points about adaptability, lived experience, and human connection having more value in an AI world were worth hearing. But! I’m super sceptical about the idea that entrepreneurship is the answer. It may be right for some, but not as a society-wide solution. Most people want stability, clear roles, predictable income and belonging, not this constant uncertainty and self-commercialisation - I know I do. Still, a valuable conversation and worth watching. So keep digging DOAC, pull on those threads that can help us all through what will be a very scary and disruptive transition to whatever AI ushers in…",0,2026-03-18T01:51:00.660366+00:00,,0,,0,2026-03-17T23:51:12.855558
UgzNxjVtUbCKp2g_lgN4AaABAg,fpETS6q1Hww,@barbarawhitman2623,,"I was always compelled to do what I have done.  I couldn't not do it.  No matter what.  So I did it - no matter how hard it was.  That compulsion, that curiiosity and drive, that joie de vive, that desire to do something good in some way. That's what  was how I got through the boom and bust of entrepreneurship. What an amazing life it has been!!!!!! I don't know many people that have been able to live the magical life I have lived.  And I didn't have a lot of money. I had a head full of possibilities.",0,2026-03-18T01:50:59.270359+00:00,,0,,0,2026-03-17T23:51:12.839637
Ugxa4z0ewcvw1BGEIml4AaABAg,fpETS6q1Hww,@wkcfo,,Great health and positive mindset allows an entrepreneur to move through the stages. Awesome podcast today Daniel and Steven ! 🙏❤️from🇨🇦,0,2026-03-18T01:50:57.232494+00:00,,0,,0,2026-03-17T23:51:12.812487
UgxzVTrchjpC_lDNTRZ4AaABAg,fpETS6q1Hww,@VandanaReddy-o6h,,It sounds like the two of you are having a different conversation. I find the guest grounded and human.,0,2026-03-18T01:50:56.486474+00:00,,0,,0,2026-03-17T23:51:12.803920
Ugzo3GCfbg-E6XXhNrt4AaABAg,t38LbMVoPCs,@Bill-z1z,,This guest is putting his life at risk and he knows it. Insane,0,2026-03-18T00:52:44.889537+00:00,,0,,0,2026-03-17T23:52:48.091794
UgwDnxS_VDrlJlP0hjR4AaABAg,e9dljIL4rBk,@lifelegend4217,,Lol Trump has videos of him in the 80s discussion Iran go listen.,0,2026-03-18T00:52:23.938649+00:00,,0,,0,2026-03-17T23:52:24.212724
Ugy7sMMO6y_t2VzXzPF4AaABAg,e9dljIL4rBk,@animalfacetees5360,,Thank god he cut his hair.,0,2026-03-18T00:52:22.476610+00:00,,0,,0,2026-03-17T23:52:24.197227
Ugz7rt_kMjjoFt2RA6t4AaABAg,e9dljIL4rBk,@ZooProjectDC,,"2:12:24 Entonces te recomiendo venir a España, estoy de acuerdo contigo compañero,hiciste un buen trabajo,hiciste el dinero,es momento de valorar la vida",0,2026-03-18T00:52:21.827188+00:00,,0,,0,2026-03-17T23:52:24.189009
UgweaTEKD1FLVh520zR4AaABAg,e9dljIL4rBk,@scarletwilson2562,,Great panel. I think the historian could've been left out of this personally.,0,2026-03-18T00:52:19.143742+00:00,,0,,0,2026-03-17T23:52:24.145142
Ugzwo5319CmVk5O21X94AaABAg,e9dljIL4rBk,@techenthusiast-7,,"Strange, you got my first thumbs up from me in the first 30 minutes.  I don't agree with their entire discussion, but there's more factual real dissemination and nuance being discussed here, historically and otherwise, than your other recent video with the so-called extremely politically biased ""policy expert"".

It was one of the better summarizations of the overall complexity of US-Iran relations and how ridiculous the assertions (as it was with WWI Germany) that we've been made to be the bad guy.  Often loudly by the same so-called ""allies"" who did several things: they bitched, moaned and demanded our entry into WWI/II and complained after our risks and aid that we didn't sacrifice enough, while always thinking they can demand more, while sacrificing little to nothing themselves.

The problem with politics and the various camps, is there is almost always some amount of truth in what they say.  Remember who also put the CIA in power to begin with, among other interesting cascading impacts to today that administration did.

Even far more strange is you got only a third of the thumbs up here vs that one. shakes head",0,2026-03-18T00:52:13.636022+00:00,,0,,0,2026-03-17T23:52:24.072821
Ugzmv2IV6EWsQgRmoHd4AaABAg,e9dljIL4rBk,@ekmanadventure,,Ond of the best discussions I have seen in a long time 👍,0,2026-03-18T00:52:08.503851+00:00,,0,,0,2026-03-17T23:52:23.999399
UgyY6fRi7pO1ncZfUKN4AaABAg,e9dljIL4rBk,@suntwin520,,Frustrating that you wouldn’t share what the bots were pushing you to talk about,0,2026-03-18T00:52:08.503809+00:00,,0,,0,2026-03-17T23:52:23.998879
UgxDYRmW1140w1NWTyZ4AaABAg,nrwNSSyKuD4,@RPTRXLCN,,I'm in the camp that I do believe that evolution undermines Christianity - more specifically biblical authority and the trustworthiness of Scripture.,0,2026-03-18T00:52:00.156813+00:00,,0,,0,2026-03-17T23:52:01.044609
