id,video_id,author_name,author_username,description,timestamp,likes,comments_count,shares,views,bookmarks,video_url,music_title,hashtags,source,scraped_at
16,7615786776719920404,jamsedy,jamsedy,"Promo is valid for all meatza purchases till the 12th of march.Buy your desired size from@PizzamanChickenMan and get one for FREEE🤭

jamsedy

3d ago",,0,0,0,287,0,https://www.tiktok.com/@jamsedy/video/7615786776719920404,,,search,2026-03-13T21:10:05.208369
18,7594835804220886328,eddyspizzaofficial,eddyspizzaofficial,,,110,10,7,6083,15,https://www.tiktok.com/@eddyspizzaofficial/video/7594835804220886328,original sound,,hashtag_eddyspizza,2026-03-14T19:01:22.053669
20,7607824242725408018,eddyspizzaofficial,eddyspizzaofficial,,,1974,14,20,71000,132,https://www.tiktok.com/@eddyspizzaofficial/video/7607824242725408018,original sound,,hashtag_eddyspizza,2026-03-14T19:15:00.402937
21,7610379230672620808,eddyspizzaofficial,eddyspizzaofficial,,,535,11,47,18800,49,https://www.tiktok.com/@eddyspizzaofficial/video/7610379230672620808,original sound,,hashtag_eddyspizza,2026-03-14T19:22:05.998068
29,7591223296004214072,eddyspizzaofficial,eddyspizzaofficial,,,183,8,7,5603,3,https://www.tiktok.com/@eddyspizzaofficial/video/7591223296004214072,original sound,,hashtag_eddyspizza,2026-03-14T19:16:13.162947
31,7600001392098495751,eddyspizzaofficial,eddyspizzaofficial,,,237,4,14,7820,18,https://www.tiktok.com/@eddyspizzaofficial/video/7600001392098495751,original sound,,hashtag_eddyspizza,2026-03-14T19:17:16.949860
32,7602733718343617799,eddyspizzaofficial,eddyspizzaofficial,,,20,2,2,936,1,https://www.tiktok.com/@eddyspizzaofficial/video/7602733718343617799,original sound,,hashtag_eddyspizza,2026-03-14T19:18:21.334754
56,7242745814647360795,eddypizzaa,eddypizzaa,,,0,0,0,0,0,https://www.tiktok.com/@eddypizzaa/video/7242745814647360795,,,hashtag_eddyspizza,2026-03-14T12:39:07.571960
87,7591114103523904824,eddyspizzaofficial,eddyspizzaofficial,,,49,5,2,2343,1,https://www.tiktok.com/@eddyspizzaofficial/video/7591114103523904824,original sound,,hashtag_eddyspizzagh,2026-03-14T19:22:22.530835
103,7279480593081961733,pizzaeddys,pizzaeddys,,,12,0,0,0,0,https://www.tiktok.com/@pizzaeddys/video/7279480593081961733,,,hashtag_eddyspizzagh,2026-03-14T16:35:05.465098
112,7019247591737150726,cheezzypizza,cheezzypizza,"Cheezzy Pizza is the real deal @okyeamekwame1 #Accra #Ghana #CheezzyPizza

cheezzypizza

2021-10-15",,0,0,0,234,0,https://www.tiktok.com/@cheezzypizza/video/7019247591737150726,,#Accra #Ghana #CheezzyPizza,search,2026-03-14T09:13:04.431975
113,7602700201186446610,pizzavellagh,pizzavellagh,"Cheesy, saucy, and baked to perfection. This is your sign to order pizza today

pizzavellagh

2-3",,0,0,0,51,0,https://www.tiktok.com/@pizzavellagh/video/7602700201186446610,,,search,2026-03-14T09:13:04.432762
118,7584884433266674964,juspizzaghana,juspizzaghana,"Tag that friend — they owe you a box of pizza this festive season.

juspizzaghana

2025-12-17",,0,0,0,76,0,https://www.tiktok.com/@juspizzaghana/video/7584884433266674964,,,search,2026-03-14T09:13:04.435375
120,7584591910631722296,ohema_princesz,ohema_princesz,"I wouldn’t lie to you ☺️try@Pizza World and thank me later Every Tuesday too they give you offers you buy two Shawarma and get one freeeee#fyp #foryoupage #viraltiktok #food #ghanatiktok🇬🇭

ohema_princesz

2025-12-16",,0,0,0,156,0,https://www.tiktok.com/@ohema_princesz/video/7584591910631722296,,#fyp #foryoupage #viraltiktok #food #ghanatiktok,search,2026-03-14T09:13:04.436375
122,7531745860623813893,eatingwithmabs,eatingwithmabs,"Just when I thought I had seen it all in Accra, I found the largest pizza in Accra. 📍 La Piazza — a new Italian restaurant tucked in Osu and affiliated with the popular gelato spot, @pinocchio.en 🍕🍨🇮🇹

eatingwithmabs

2025-7-27",,0,0,0,546,0,https://www.tiktok.com/@eatingwithmabs/video/7531745860623813893,,,search,2026-03-14T09:13:04.437282
220,7605915561721187592,eddyspizzaofficial,eddyspizzaofficial,"Love is in the air… and so is the smell of fresh pizza! ❤️🍕

eddyspizzaofficial

2-12",,0,0,0,3427,0,https://www.tiktok.com/@eddyspizzaofficial/video/7605915561721187592,,,search,2026-03-14T12:36:24.141814
221,7605342259885739284,official_prempeh,official_prempeh,"Place your order @Pizza City Ghana through this number: 0247000746 be 14th febuary#tiktokghana🇬🇭 #funnyvideos #comedyvideo #voiceover #pizzacity

official_prempeh

2-10",,0,0,0,5656,0,https://www.tiktok.com/@official_prempeh/video/7605342259885739284,,#tiktokghana #funnyvideos #comedyvideo #voiceover #pizzacity,search,2026-03-14T12:36:24.142419
222,7616670656612109588,dark_chocolateee,dark_chocolateee,"You’re definitely allowed to switch with @Bigslice !! You can get pizza by the slice so you can taste as many options as you want without having to get the entire box!!! Cool right?🙂‍↕️

dark_chocolateee

1d ago",,0,0,0,96,0,https://www.tiktok.com/@dark_chocolateee/video/7616670656612109588,,,search,2026-03-14T12:36:24.142931
223,7525148492411555094,kwame_booker,kwame_booker,"Pizza City saved me today 😂 visit them this Friday and Saturday ❤️‍🔥 @Pizza City Ghana

kwame_booker

2025-7-9",,0,0,0,18100,0,https://www.tiktok.com/@kwame_booker/video/7525148492411555094,,,search,2026-03-14T12:36:24.143477
224,7340666620596997381,papaspizzagh,papaspizzagh,"This cracked us up 😂 @mightyoseiasibey and his mum are always a vibe👏

papaspizzagh

2024-2-28",,0,0,0,416,0,https://www.tiktok.com/@papaspizzagh/video/7340666620596997381,,,search,2026-03-14T12:36:24.143942
225,6966172906191588614,cheezzypizza,cheezzypizza,"McCheezzy Combo: 1 Pizza, + Fries with Chicken + Coke. Only Ghc 49.00 #Ghana #Pizza #Food #Accra #McCheezzyCombo

cheezzypizza

2021-5-25",,0,0,0,80,0,https://www.tiktok.com/@cheezzypizza/video/6966172906191588614,,#Ghana #Pizza #Food #Accra #McCheezzyCombo,search,2026-03-14T12:36:24.144418
226,7578439641053809976,juspizzaghana,juspizzaghana,"Fresh, hot, and loaded — our pizza pie is always a good idea.

juspizzaghana

2025-11-30",,0,0,0,291,0,https://www.tiktok.com/@juspizzaghana/video/7578439641053809976,,,search,2026-03-14T12:36:24.145019
228,7457199534872071429,aboudefastfood,aboudefastfood,"Aboude Pizza Promo!!!🫰 Buy one pizza this Wednesday and get one for FREEEE🤭 #aboudefastfood #creatorsearchinsights #foodietok #pizzapromo #favoritefastfood #tiktokghana🇬🇭 #trendingrestaurant #pizza #relatable #fyppppppppppppppppppppppp

aboudefastfood

2025-1-7",,0,0,0,981,0,https://www.tiktok.com/@aboudefastfood/video/7457199534872071429,,#aboudefastfood #creatorsearchinsights #foodietok #pizzapromo #favoritefastfood #tiktokghana #trendingrestaurant #pizza #relatable #fyppppppppppppppppppppppp,search,2026-03-14T12:36:24.146158
412,7590735244626545976,thisboykasa.foodi,thisboykasa.foodi,"@EDDYS PIZZA🍕 - Soft dough, rich sauce, and perfectly balanced toppings 😍❤️

thisboykasa.foodi

1-2",,1017,41,13,1017,26,https://www.tiktok.com/@thisboykasa.foodi/video/7590735244626545976,,,search,2026-03-14T16:05:50.335425
454,7517819750701976839,eddys.pizza,eddys.pizza,,,56,1,2,0,2,https://www.tiktok.com/@eddys.pizza/video/7517819750701976839,,,hashtag_eddyspizza,2026-03-14T16:36:45.457179
709,7517682944627068166,eddyspizzaofficial,eddyspizzaofficial,,,0,0,0,0,0,https://www.tiktok.com/@eddyspizzaofficial/video/7517682944627068166,,,hashtag_eddyspizzagh,2026-03-14T19:15:41.310719
